player_id,team_id,player_name,nationality,raw_position,role_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets,goals_per_90,assists_per_90,tackles_per_90,interceptions_per_90,clearances_per_90,blocks_per_90,clean_sheets_per_90,goals_against_per_90,normalized_goals_per_90,normalized_assists_per_90,normalized_tackles_per_90,normalized_interceptions_per_90,normalized_clearances_per_90,normalized_blocks_per_90,normalized_save_percentage,normalized_clean_sheets_per_90,normalized_goals_against_per_90,raw_performance_score,performance_score,performance_percentile,performance_level,age_group,minutes_group,same_role_team_average,competition_status,decision,decision_reason,explanation
abdukodir_khusanov_manchester_city,manchester_city,Abdukodir Khusanov,uz UZB,DF,Defender,Manchester City,eng Premier League,20.0,6,6,503,5.6,0,0,0.0,0.1,5,3,29,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.5357142857142857,5.178571428571429,0.8928571428571429,0.0,0.0,0.0,0.0,0.0446428571428571,0.0535714285714285,0.5178571428571429,0.0892857142857142,0.0,0.0,0.0,0.7053571428571429,0.3526785714285714,52.46,Promising,Young,LowMinutes,0.21356955368078248,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Abdukodir Khusanov is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
raheem_sterling_arsenal,arsenal,Raheem Sterling,eng ENG,"FW,MF",AttMidWinger,Arsenal,eng Premier League,29.0,17,7,499,5.5,0,2,1.4,0.5,9,1,4,3,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,1.6363636363636365,0.1818181818181818,0.7272727272727273,0.5454545454545454,0.0,0.0,0.0,0.1454545454545454,0.0545454545454545,0.0272727272727272,0.0363636363636363,0.109090909090909,0.0,0.0,0.0,0.2,0.18,42.08,Average,Prime,LowMinutes,0.3004144478935325,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Raheem Sterling is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
julian_araujo_bournemouth,bournemouth,Julian Araujo,mx MEX,DF,Defender,Bournemouth,eng Premier League,22.0,12,7,497,5.5,0,0,0.0,0.1,10,6,18,3,0.0,0.0,0.0,0.0,0.0,0.0,1.818181818181818,1.0909090909090908,3.272727272727273,0.5454545454545454,0.0,0.0,0.0,0.0,0.0909090909090909,0.109090909090909,0.3272727272727272,0.0545454545454545,0.0,0.0,0.0,0.5818181818181819,0.2909090909090909,25.14,Poor,Young,LowMinutes,0.3776606216622093,Blocked,Loan,Young player with low minutes and blocked by same-role teammates.,Julian Araujo is classified as Loan because: Young player with low minutes and blocked by same-role teammates.
jarell_quansah_liverpool,liverpool,Jarell Quansah,eng ENG,DF,Defender,Liverpool,eng Premier League,21.0,13,4,495,5.5,0,0,0.1,0.1,12,7,28,10,0.0,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,1.2727272727272727,5.090909090909091,1.818181818181818,0.0,0.0,0.0,0.0,0.109090909090909,0.1272727272727272,0.509090909090909,0.1818181818181818,0.0,0.0,0.0,0.9272727272727272,0.4636363636363636,83.06,Good,Young,LowMinutes,0.32826199321863153,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Jarell Quansah is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
axel_disasi_aston_villa,aston_villa,Axel Disasi,fr FRA,DF,Defender,Aston Villa,eng Premier League,26.0,7,5,490,5.4,0,0,0.1,0.4,8,5,18,4,0.0,0.0,0.0,0.0,0.0,0.0,1.4814814814814814,0.9259259259259258,3.333333333333333,0.7407407407407407,0.0,0.0,0.0,0.0,0.074074074074074,0.0925925925925925,0.3333333333333333,0.074074074074074,0.0,0.0,0.0,0.5740740740740741,0.287037037037037,22.4,Poor,Prime,LowMinutes,0.29828606275831837,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Axel Disasi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
tommy_doyle_wolves,wolves,Tommy Doyle,eng ENG,MF,Midfielder,Wolves,eng Premier League,22.0,24,3,488,5.4,0,1,0.6,0.5,11,5,11,11,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,2.0370370370370368,0.9259259259259258,2.0370370370370368,2.0370370370370368,0.0,0.0,0.0,0.2777777777777778,0.1018518518518518,0.3703703703703703,0.0679012345679012,0.5092592592592592,0.0,0.0,0.0,0.75,0.2922077922077922,54.09,Promising,Young,LowMinutes,0.1372884691066509,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Tommy Doyle is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
reiss_nelson_fulham,fulham,Reiss Nelson,eng ENG,FW,Forward,Fulham,eng Premier League,24.0,11,5,487,5.4,1,1,1.1,1.0,8,5,2,11,0.0,0.0,0.0,0.0,0.1851851851851851,0.1851851851851851,1.4814814814814814,0.9259259259259258,0.3703703703703703,2.0370370370370368,0.0,0.0,0.1878306878306878,0.3703703703703703,0.1481481481481481,0.3472222222222222,0.1111111111111111,0.2037037037037036,0.0,0.0,0.0,0.5582010582010581,0.3199995146926791,49.38,Average,Prime,LowMinutes,0.412652533278194,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Reiss Nelson is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
nathaniel_clyne_crystal_palace,crystal_palace,Nathaniel Clyne,eng ENG,"DF,MF",DefMidWingBack,Crystal Palace,eng Premier League,33.0,13,5,483,5.4,0,0,0.0,0.3,12,3,14,4,0.0,0.0,0.0,0.0,0.0,0.0,2.222222222222222,0.5555555555555555,2.592592592592593,0.7407407407407407,0.0,0.0,0.0,0.0,0.2592592592592592,0.1666666666666666,0.6391042204995694,0.1358024691358024,0.0,0.0,0.0,1.0650301464254952,0.2135875577513611,31.03,Poor,CriticalAge,LowMinutes,0.21853951410308003,Blocked,Sell,"Low minutes, poor role-based performance, and older than 29.","Nathaniel Clyne is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
welington_southampton,southampton,Welington,br BRA,DF,Defender,Southampton,eng Premier League,23.0,10,6,482,5.4,0,0,0.0,0.1,21,7,36,5,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,1.2962962962962965,6.666666666666666,0.9259259259259258,0.0,0.0,0.0,0.0,0.1944444444444444,0.1296296296296296,0.6666666666666666,0.0925925925925925,0.0,0.0,0.0,1.0833333333333333,0.5416666666666666,95.63,Good,Prime,LowMinutes,0.4255671718274739,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Welington is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
lamare_bogarde_aston_villa,aston_villa,Lamare Bogarde,nl NED,"DF,MF",DefMidWingBack,Aston Villa,eng Premier League,20.0,8,5,476,5.3,0,0,0.0,0.1,14,1,13,5,0.0,0.0,0.0,0.0,0.0,0.0,2.6415094339622645,0.1886792452830188,2.452830188679245,0.9433962264150944,0.0,0.0,0.0,0.0,0.329140461215933,0.0566037735849056,0.6046511627906976,0.1729559748427673,0.0,0.0,0.0,0.9903953975915364,0.1760710743559192,20.69,Poor,Young,LowMinutes,0.22704471071746618,Blocked,Loan,Young player with low minutes and blocked by same-role teammates.,Lamare Bogarde is classified as Loan because: Young player with low minutes and blocked by same-role teammates.
jaden_philogene_bidace_ipswich_town,ipswich_town,Jaden Philogene Bidace,eng ENG,"FW,DF",WingBack,Ipswich Town,eng Premier League,22.0,10,5,474,5.3,2,0,2.0,0.2,14,10,9,11,0.0,0.0,0.0,0.0,0.3773584905660377,0.0,2.6415094339622645,1.8867924528301887,1.69811320754717,2.0754716981132075,0.0,0.0,0.6037735849056605,0.0,0.2641509433962264,0.5660377358490566,0.4716981132075472,0.2075471698113207,0.0,0.0,0.0,1.4339622641509435,0.5595950299125634,92.86,Good,Young,LowMinutes,0.41740283195101596,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Jaden Philogene Bidace is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
fabio_carvalho_brentford,brentford,Fabio Carvalho,pt POR,"FW,MF",AttMidWinger,Brentford,eng Premier League,21.0,19,3,455,5.1,2,1,2.5,0.7,13,3,2,6,0.0,0.0,0.0,0.0,0.3921568627450981,0.196078431372549,2.5490196078431375,0.5882352941176471,0.3921568627450981,1.1764705882352942,0.0,0.0,0.2352941176470588,0.0784313725490196,0.0849673202614379,0.088235294117647,0.0196078431372549,0.2352941176470588,0.0,0.0,0.0,0.3986928104575163,0.3588235294117647,89.11,Good,Young,LowMinutes,0.307651028022545,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Fabio Carvalho is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
cheick_doucouré_crystal_palace,crystal_palace,Cheick Doucouré,ml MLI,MF,Midfielder,Crystal Palace,eng Premier League,24.0,13,4,452,5.0,0,0,0.4,0.0,16,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.2,2.0,0.8,0.0,0.0,0.0,0.0,0.16,0.8800000000000001,0.0666666666666666,0.2,0.0,0.0,0.0,1.04,0.4051948051948052,88.18,Good,Prime,LowMinutes,0.40305694297822864,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Cheick Doucouré is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
mark_travers_bournemouth,bournemouth,Mark Travers,ie IRL,GK,Goalkeeper,Bournemouth,eng Premier League,25.0,5,5,450,5.0,0,0,0.0,0.0,0,0,5,0,5.0,20.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.8,0.02,0.25,0.5700000000000001,0.4499999999999999,93.18,Good,Prime,LowMinutes,0.43798593879239034,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Mark Travers is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
alex_mccarthy_southampton,southampton,Alex McCarthy,eng ENG,GK,Goalkeeper,Southampton,eng Premier League,34.0,5,5,450,5.0,0,0,0.0,0.0,0,0,1,0,13.0,24.0,70.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0888888888888888,0.0,0.703,0.0,0.65,0.0529999999999999,0.2511538461538461,18.18,Poor,CriticalAge,LowMinutes,0.26354700854700847,Blocked,Sell,"Low minutes, poor role-based performance, and older than 29.","Alex McCarthy is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
ben_brereton_southampton,southampton,Ben Brereton,cl CHI,FW,Forward,Southampton,eng Premier League,25.0,10,4,449,5.0,0,0,0.9,0.1,3,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.06,0.0,0.24,0.04,0.0,0.0,0.0,0.0,0.0,12.96,Poor,Prime,LowMinutes,0.10093788624092537,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Ben Brereton is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
james_hill_bournemouth,bournemouth,James Hill,eng ENG,DF,Defender,Bournemouth,eng Premier League,22.0,10,6,448,5.0,0,1,0.3,0.3,15,9,31,5,0.0,0.0,0.0,0.0,0.0,0.2,3.0,1.8,6.2,1.0,0.0,0.0,0.0,0.68,0.15,0.18,0.62,0.1,0.0,0.0,0.0,1.05,0.525,93.99,Good,Young,LowMinutes,0.3776606216622093,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","James Hill is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
yerson_mosquera_wolves,wolves,Yerson Mosquera,co COL,DF,Defender,Wolves,eng Premier League,23.0,5,5,441,4.9,0,0,0.3,0.1,11,10,14,13,0.0,0.0,0.0,0.0,0.0,0.0,2.2448979591836733,2.0408163265306123,2.8571428571428568,2.653061224489796,0.0,0.0,0.0,0.0,0.1122448979591836,0.2040816326530612,0.2857142857142857,0.2653061224489795,0.0,0.0,0.0,0.8673469387755102,0.4336734693877551,75.41,Good,Prime,LowMinutes,0.35222676263934233,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Yerson Mosquera is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
taiwo_awoniyi_nott'ham_forest,nott'ham_forest,Taiwo Awoniyi,ng NGA,FW,Forward,Nott'ham Forest,eng Premier League,26.0,26,3,416,4.6,1,0,2.1,0.1,6,0,7,1,0.0,0.0,0.0,0.0,0.2173913043478261,0.0,1.3043478260869563,0.0,1.5217391304347827,0.2173913043478261,0.0,0.0,0.2204968944099379,0.0,0.1304347826086956,0.0,0.4565217391304348,0.0217391304347826,0.0,0.0,0.0,0.2204968944099379,0.1264040943057626,30.86,Poor,Prime,LowMinutes,0.29221104886613414,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Taiwo Awoniyi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
sven_botman_newcastle_utd,newcastle_utd,Sven Botman,nl NED,DF,Defender,Newcastle Utd,eng Premier League,24.0,8,6,412,4.6,0,0,0.5,0.5,12,5,25,5,0.0,0.0,0.0,0.0,0.0,0.0,2.608695652173913,1.0869565217391306,5.434782608695652,1.0869565217391306,0.0,0.0,0.0,0.0,0.1304347826086956,0.108695652173913,0.5434782608695652,0.108695652173913,0.0,0.0,0.0,0.8913043478260869,0.4456521739130434,78.69,Good,Prime,LowMinutes,0.37220444366285127,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Sven Botman is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
ross_stewart_southampton,southampton,Ross Stewart,sct SCO,FW,Forward,Southampton,eng Premier League,28.0,12,4,389,4.3,1,0,1.1,0.0,6,1,7,3,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,1.3953488372093024,0.2325581395348837,1.627906976744186,0.6976744186046512,0.0,0.0,0.2358803986710963,0.0,0.1395348837209302,0.0872093023255814,0.4883720930232558,0.0697674418604651,0.0,0.0,0.0,0.2358803986710963,0.1352229846061646,32.1,Poor,Prime,LowMinutes,0.10093788624092537,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Ross Stewart is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
ricardo_pereira_leicester_city,leicester_city,Ricardo Pereira,pt POR,DF,Defender,Leicester City,eng Premier League,30.0,10,4,388,4.3,0,0,0.1,0.0,13,4,11,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0232558139534884,0.9302325581395348,2.558139534883721,1.8604651162790695,0.0,0.0,0.0,0.0,0.1511627906976744,0.0930232558139534,0.2558139534883721,0.1860465116279069,0.0,0.0,0.0,0.686046511627907,0.3430232558139535,48.09,Average,Senior,LowMinutes,0.3703769851059906,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Ricardo Pereira is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
ferdi_kadioglu_brighton,brighton,Ferdi Kadioglu,tr TUR,"DF,MF",DefMidWingBack,Brighton,eng Premier League,24.0,6,5,385,4.3,1,0,0.4,0.2,10,8,17,2,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,2.3255813953488373,1.8604651162790695,3.953488372093024,0.4651162790697674,0.0,0.0,0.7093023255813953,0.0,0.2764857881136951,0.5581395348837209,0.9745808545159548,0.0852713178294573,0.0,0.0,0.0,1.8092061775133708,0.5876608701129489,79.31,Good,Prime,LowMinutes,0.6045848887267724,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Ferdi Kadioglu is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
harry_clarke_ipswich_town,ipswich_town,Harry Clarke,eng ENG,DF,Defender,Ipswich Town,eng Premier League,23.0,7,4,379,4.2,0,0,0.1,0.0,5,4,14,5,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.9523809523809524,3.333333333333333,1.1904761904761905,0.0,0.0,0.0,0.0,0.0595238095238095,0.0952380952380952,0.3333333333333333,0.119047619047619,0.0,0.0,0.0,0.6071428571428571,0.3035714285714285,30.33,Poor,Prime,LowMinutes,0.34074415498568383,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Harry Clarke is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
harvey_elliott_liverpool,liverpool,Harvey Elliott,eng ENG,MF,Midfielder,Liverpool,eng Premier League,21.0,18,2,371,4.1,1,2,1.8,1.1,5,1,3,7,0.0,0.0,0.0,0.0,0.2439024390243902,0.4878048780487805,1.2195121951219514,0.2439024390243902,0.7317073170731708,1.707317073170732,0.0,0.0,0.3658536585365854,0.7317073170731708,0.0609756097560975,0.0975609756097561,0.024390243902439,0.426829268292683,0.0,0.0,0.0,1.25609756097561,0.4893886601203676,93.64,Good,Young,LowMinutes,0.3152223692405457,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Harvey Elliott is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
callum_wilson_newcastle_utd,newcastle_utd,Callum Wilson,eng ENG,FW,Forward,Newcastle Utd,eng Premier League,32.0,18,2,370,4.1,0,0,0.4,0.1,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.2439024390243902,0.2439024390243902,0.4878048780487805,0.0,0.0,0.0,0.0,0.048780487804878,0.0914634146341463,0.073170731707317,0.048780487804878,0.0,0.0,0.0,0.0,0.0,12.96,Poor,Senior,LowMinutes,0.3759541289065876,Blocked,Sell,"Low minutes, poor role-based performance, and older than 29.","Callum Wilson is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
joão_félix_chelsea,chelsea,João Félix,pt POR,"FW,MF",AttMidWinger,Chelsea,eng Premier League,24.0,12,3,369,4.1,1,1,2.2,1.0,8,3,2,2,0.0,0.0,0.0,0.0,0.2439024390243902,0.2439024390243902,1.951219512195122,0.7317073170731708,0.4878048780487805,0.4878048780487805,0.0,0.0,0.1463414634146341,0.0975609756097561,0.065040650406504,0.1097560975609756,0.024390243902439,0.0975609756097561,0.0,0.0,0.0,0.3089430894308943,0.2780487804878049,70.3,Good,Prime,LowMinutes,0.2743245004086758,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","João Félix is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
mikey_moore_tottenham,tottenham,Mikey Moore,eng ENG,FW,Forward,Tottenham,eng Premier League,16.0,10,3,366,4.1,0,1,0.2,0.3,2,1,4,2,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,0.4878048780487805,0.2439024390243902,0.9756097560975612,0.4878048780487805,0.0,0.0,0.0,0.4878048780487805,0.048780487804878,0.0914634146341463,0.2926829268292683,0.048780487804878,0.0,0.0,0.0,0.4878048780487805,0.2796435476912096,45.68,Average,Young,LowMinutes,0.417284721434607,Blocked,Loan,Young player with low minutes and blocked by same-role teammates.,Mikey Moore is classified as Loan because: Young player with low minutes and blocked by same-role teammates.
adam_lallana_southampton,southampton,Adam Lallana,eng ENG,MF,Midfielder,Southampton,eng Premier League,36.0,14,5,361,4.0,0,2,0.2,0.9,8,5,5,4,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.25,1.25,1.0,0.0,0.0,0.0,0.75,0.1,0.5,0.0416666666666666,0.25,0.0,0.0,0.0,1.35,0.5259740259740261,95.91,Good,CriticalAge,LowMinutes,0.2996748321784808,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Adam Lallana is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
altay_bayındır_manchester_utd,manchester_utd,Altay Bayındır,tr TUR,GK,Goalkeeper,Manchester Utd,eng Premier League,26.0,4,4,360,4.0,0,0,0.0,0.0,0,0,9,0,10.0,8.0,41.2,1.0,0.0,0.0,0.0,0.0,2.25,0.0,0.25,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.412,0.025,0.625,-0.1879999999999999,0.1584615384615384,4.55,Poor,Prime,LowMinutes,0.2699886877828054,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Altay Bayındır is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
charlie_taylor_southampton,southampton,Charlie Taylor,eng ENG,DF,Defender,Southampton,eng Premier League,30.0,8,3,356,4.0,0,0,0.0,0.1,7,5,31,8,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.25,7.75,2.0,0.0,0.0,0.0,0.0,0.0875,0.125,0.775,0.2,0.0,0.0,0.0,1.1875,0.59375,98.36,Good,Senior,LowMinutes,0.4255671718274739,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Charlie Taylor is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
jorge_cuenca_fulham,fulham,Jorge Cuenca,es ESP,DF,Defender,Fulham,eng Premier League,24.0,8,4,351,3.9,0,0,0.0,0.0,6,2,26,4,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615383,0.5128205128205129,6.666666666666667,1.0256410256410258,0.0,0.0,0.0,0.0,0.0769230769230769,0.0512820512820512,0.6666666666666667,0.1025641025641025,0.0,0.0,0.0,0.8974358974358975,0.4487179487179487,80.33,Good,Prime,LowMinutes,0.3956318427533217,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Jorge Cuenca is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
james_mcatee_manchester_city,manchester_city,James Mcatee,eng ENG,"MF,FW",AttMidWinger,Manchester City,eng Premier League,21.0,15,3,349,3.9,3,0,2.8,0.5,5,2,1,8,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,1.2820512820512822,0.5128205128205129,0.2564102564102564,2.0512820512820515,0.0,0.0,0.4615384615384615,0.0,0.0427350427350427,0.0769230769230769,0.0128205128205128,0.4102564102564103,0.0,0.0,0.0,0.5042735042735043,0.4538461538461538,97.03,Good,Young,LowMinutes,0.2636340109470124,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","James Mcatee is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
luke_shaw_manchester_utd,manchester_utd,Luke Shaw,eng ENG,DF,Defender,Manchester Utd,eng Premier League,29.0,7,4,349,3.9,0,0,0.0,0.7,4,2,7,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0256410256410258,0.5128205128205129,1.794871794871795,1.5384615384615383,0.0,0.0,0.0,0.0,0.0512820512820512,0.0512820512820512,0.1794871794871795,0.1538461538461538,0.0,0.0,0.0,0.4358974358974359,0.2179487179487179,10.38,Poor,Prime,LowMinutes,0.33137093994753924,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Luke Shaw is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
nathan_patterson_everton,everton,Nathan Patterson,sct SCO,DF,Defender,Everton,eng Premier League,22.0,10,3,347,3.9,0,1,0.1,0.4,11,2,7,2,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,2.8205128205128207,0.5128205128205129,1.794871794871795,0.5128205128205129,0.0,0.0,0.0,0.8717948717948719,0.141025641025641,0.0512820512820512,0.1794871794871795,0.0512820512820512,0.0,0.0,0.0,0.4230769230769231,0.2115384615384615,8.74,Poor,Young,LowMinutes,0.37626099499967636,Blocked,Loan,Young player with low minutes and blocked by same-role teammates.,Nathan Patterson is classified as Loan because: Young player with low minutes and blocked by same-role teammates.
harry_amass_manchester_utd,manchester_utd,Harry Amass,eng ENG,DF,Defender,Manchester Utd,eng Premier League,17.0,5,4,346,3.8,0,0,0.1,0.0,6,2,11,11,0.0,0.0,0.0,0.0,0.0,0.0,1.5789473684210529,0.5263157894736842,2.8947368421052633,2.8947368421052633,0.0,0.0,0.0,0.0,0.0789473684210526,0.0526315789473684,0.2894736842105263,0.2894736842105263,0.0,0.0,0.0,0.7105263157894737,0.3552631578947368,54.1,Promising,Young,LowMinutes,0.33137093994753924,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Harry Amass is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
enes_ünal_bournemouth,bournemouth,Enes Ünal,tr TUR,"FW,MF",AttMidWinger,Bournemouth,eng Premier League,27.0,17,2,345,3.8,2,1,2.7,0.4,1,0,6,1,0.0,0.0,0.0,0.0,0.5263157894736842,0.2631578947368421,0.2631578947368421,0.0,1.5789473684210529,0.2631578947368421,0.0,0.0,0.3157894736842105,0.1052631578947368,0.0087719298245614,0.0,0.0789473684210526,0.0526315789473684,0.0,0.0,0.0,0.4298245614035088,0.3868421052631579,92.08,Good,Prime,LowMinutes,0.23460437310318913,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Enes Ünal is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
emil_krafth_newcastle_utd,newcastle_utd,Emil Krafth,se SWE,DF,Defender,Newcastle Utd,eng Premier League,29.0,12,2,342,3.8,0,0,0.0,0.1,4,2,16,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.5263157894736842,4.2105263157894735,1.3157894736842106,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.4210526315789473,0.131578947368421,0.0,0.0,0.0,0.6578947368421053,0.3289473684210526,42.62,Average,Prime,LowMinutes,0.37220444366285127,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Emil Krafth is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
conor_townsend_ipswich_town,ipswich_town,Conor Townsend,eng ENG,DF,Defender,Ipswich Town,eng Premier League,31.0,6,3,335,3.7,0,1,0.0,0.7,11,4,16,8,0.0,0.0,0.0,0.0,0.0,0.2702702702702702,2.972972972972973,1.081081081081081,4.324324324324324,2.162162162162162,0.0,0.0,0.0,0.9189189189189187,0.1486486486486486,0.108108108108108,0.4324324324324323,0.2162162162162161,0.0,0.0,0.0,0.9054054054054052,0.4527027027027026,80.87,Good,Senior,LowMinutes,0.34074415498568383,Competitive,Give More Chances,"Under 1800 minutes, promising or good performance, and competitive within the same role group.","Conor Townsend is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and competitive within the same role group."
armando_broja_everton,everton,Armando Broja,al ALB,FW,Forward,Everton,eng Premier League,22.0,10,4,334,3.7,0,0,0.1,0.2,3,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8108108108108107,0.2702702702702702,1.081081081081081,0.8108108108108107,0.0,0.0,0.0,0.0,0.081081081081081,0.1013513513513513,0.3243243243243243,0.081081081081081,0.0,0.0,0.0,0.0,0.0,12.96,Poor,Young,LowMinutes,0.12286746884340932,Blocked,Loan,Young player with low minutes and blocked by same-role teammates.,Armando Broja is classified as Loan because: Young player with low minutes and blocked by same-role teammates.
