player_id,team_id,player_name,nationality,raw_position,broad_position_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets
jarell_quansah_liverpool,liverpool,Jarell Quansah,eng ENG,DF,Defender,Liverpool,eng Premier League,21.0,13,4,495,5.5,0,0,0.1,0.1,12,7,28,10,0.0,0.0,0.0,0.0
axel_disasi_aston_villa,aston_villa,Axel Disasi,fr FRA,DF,Defender,Aston Villa,eng Premier League,26.0,7,5,490,5.4,0,0,0.1,0.4,8,5,18,4,0.0,0.0,0.0,0.0
tommy_doyle_wolves,wolves,Tommy Doyle,eng ENG,MF,Midfielder,Wolves,eng Premier League,22.0,24,3,488,5.4,0,1,0.6,0.5,11,5,11,11,0.0,0.0,0.0,0.0
reiss_nelson_fulham,fulham,Reiss Nelson,eng ENG,FW,Forward,Fulham,eng Premier League,24.0,11,5,487,5.4,1,1,1.1,1.0,8,5,2,11,0.0,0.0,0.0,0.0
nathaniel_clyne_crystal_palace,crystal_palace,Nathaniel Clyne,eng ENG,"DF,MF",Defender,Crystal Palace,eng Premier League,33.0,13,5,483,5.4,0,0,0.0,0.3,12,3,14,4,0.0,0.0,0.0,0.0
welington_southampton,southampton,Welington,br BRA,DF,Defender,Southampton,eng Premier League,23.0,10,6,482,5.4,0,0,0.0,0.1,21,7,36,5,0.0,0.0,0.0,0.0
lamare_bogarde_aston_villa,aston_villa,Lamare Bogarde,nl NED,"DF,MF",Defender,Aston Villa,eng Premier League,20.0,8,5,476,5.3,0,0,0.0,0.1,14,1,13,5,0.0,0.0,0.0,0.0
jaden_philogene_bidace_ipswich_town,ipswich_town,Jaden Philogene Bidace,eng ENG,"FW,DF",Forward,Ipswich Town,eng Premier League,22.0,10,5,474,5.3,2,0,2.0,0.2,14,10,9,11,0.0,0.0,0.0,0.0
fabio_carvalho_brentford,brentford,Fabio Carvalho,pt POR,"FW,MF",Forward,Brentford,eng Premier League,21.0,19,3,455,5.1,2,1,2.5,0.7,13,3,2,6,0.0,0.0,0.0,0.0
cheick_doucouré_crystal_palace,crystal_palace,Cheick Doucouré,ml MLI,MF,Midfielder,Crystal Palace,eng Premier League,24.0,13,4,452,5.0,0,0,0.4,0.0,16,11,10,4,0.0,0.0,0.0,0.0
mark_travers_bournemouth,bournemouth,Mark Travers,ie IRL,GK,Goalkeeper,Bournemouth,eng Premier League,25.0,5,5,450,5.0,0,0,0.0,0.0,0,0,5,0,5.0,20.0,80.0,1.0
alex_mccarthy_southampton,southampton,Alex McCarthy,eng ENG,GK,Goalkeeper,Southampton,eng Premier League,34.0,5,5,450,5.0,0,0,0.0,0.0,0,0,1,0,13.0,24.0,70.3,0.0
ben_brereton_southampton,southampton,Ben Brereton,cl CHI,FW,Forward,Southampton,eng Premier League,25.0,10,4,449,5.0,0,0,0.9,0.1,3,0,4,2,0.0,0.0,0.0,0.0
james_hill_bournemouth,bournemouth,James Hill,eng ENG,DF,Defender,Bournemouth,eng Premier League,22.0,10,6,448,5.0,0,1,0.3,0.3,15,9,31,5,0.0,0.0,0.0,0.0
yerson_mosquera_wolves,wolves,Yerson Mosquera,co COL,DF,Defender,Wolves,eng Premier League,23.0,5,5,441,4.9,0,0,0.3,0.1,11,10,14,13,0.0,0.0,0.0,0.0
taiwo_awoniyi_nott'ham_forest,nott'ham_forest,Taiwo Awoniyi,ng NGA,FW,Forward,Nott'ham Forest,eng Premier League,26.0,26,3,416,4.6,1,0,2.1,0.1,6,0,7,1,0.0,0.0,0.0,0.0
sven_botman_newcastle_utd,newcastle_utd,Sven Botman,nl NED,DF,Defender,Newcastle Utd,eng Premier League,24.0,8,6,412,4.6,0,0,0.5,0.5,12,5,25,5,0.0,0.0,0.0,0.0
ross_stewart_southampton,southampton,Ross Stewart,sct SCO,FW,Forward,Southampton,eng Premier League,28.0,12,4,389,4.3,1,0,1.1,0.0,6,1,7,3,0.0,0.0,0.0,0.0
ricardo_pereira_leicester_city,leicester_city,Ricardo Pereira,pt POR,DF,Defender,Leicester City,eng Premier League,30.0,10,4,388,4.3,0,0,0.1,0.0,13,4,11,8,0.0,0.0,0.0,0.0
ferdi_kadioglu_brighton,brighton,Ferdi Kadioglu,tr TUR,"DF,MF",Defender,Brighton,eng Premier League,24.0,6,5,385,4.3,1,0,0.4,0.2,10,8,17,2,0.0,0.0,0.0,0.0
harry_clarke_ipswich_town,ipswich_town,Harry Clarke,eng ENG,DF,Defender,Ipswich Town,eng Premier League,23.0,7,4,379,4.2,0,0,0.1,0.0,5,4,14,5,0.0,0.0,0.0,0.0
harvey_elliott_liverpool,liverpool,Harvey Elliott,eng ENG,MF,Midfielder,Liverpool,eng Premier League,21.0,18,2,371,4.1,1,2,1.8,1.1,5,1,3,7,0.0,0.0,0.0,0.0
callum_wilson_newcastle_utd,newcastle_utd,Callum Wilson,eng ENG,FW,Forward,Newcastle Utd,eng Premier League,32.0,18,2,370,4.1,0,0,0.4,0.1,2,1,1,2,0.0,0.0,0.0,0.0
joão_félix_chelsea,chelsea,João Félix,pt POR,"FW,MF",Forward,Chelsea,eng Premier League,24.0,12,3,369,4.1,1,1,2.2,1.0,8,3,2,2,0.0,0.0,0.0,0.0
mikey_moore_tottenham,tottenham,Mikey Moore,eng ENG,FW,Forward,Tottenham,eng Premier League,16.0,10,3,366,4.1,0,1,0.2,0.3,2,1,4,2,0.0,0.0,0.0,0.0
adam_lallana_southampton,southampton,Adam Lallana,eng ENG,MF,Midfielder,Southampton,eng Premier League,36.0,14,5,361,4.0,0,2,0.2,0.9,8,5,5,4,0.0,0.0,0.0,0.0
altay_bayındır_manchester_utd,manchester_utd,Altay Bayındır,tr TUR,GK,Goalkeeper,Manchester Utd,eng Premier League,26.0,4,4,360,4.0,0,0,0.0,0.0,0,0,9,0,10.0,8.0,41.2,1.0
charlie_taylor_southampton,southampton,Charlie Taylor,eng ENG,DF,Defender,Southampton,eng Premier League,30.0,8,3,356,4.0,0,0,0.0,0.1,7,5,31,8,0.0,0.0,0.0,0.0
jorge_cuenca_fulham,fulham,Jorge Cuenca,es ESP,DF,Defender,Fulham,eng Premier League,24.0,8,4,351,3.9,0,0,0.0,0.0,6,2,26,4,0.0,0.0,0.0,0.0
james_mcatee_manchester_city,manchester_city,James Mcatee,eng ENG,"MF,FW",Midfielder,Manchester City,eng Premier League,21.0,15,3,349,3.9,3,0,2.8,0.5,5,2,1,8,0.0,0.0,0.0,0.0
luke_shaw_manchester_utd,manchester_utd,Luke Shaw,eng ENG,DF,Defender,Manchester Utd,eng Premier League,29.0,7,4,349,3.9,0,0,0.0,0.7,4,2,7,6,0.0,0.0,0.0,0.0
nathan_patterson_everton,everton,Nathan Patterson,sct SCO,DF,Defender,Everton,eng Premier League,22.0,10,3,347,3.9,0,1,0.1,0.4,11,2,7,2,0.0,0.0,0.0,0.0
harry_amass_manchester_utd,manchester_utd,Harry Amass,eng ENG,DF,Defender,Manchester Utd,eng Premier League,17.0,5,4,346,3.8,0,0,0.1,0.0,6,2,11,11,0.0,0.0,0.0,0.0
enes_ünal_bournemouth,bournemouth,Enes Ünal,tr TUR,"FW,MF",Forward,Bournemouth,eng Premier League,27.0,17,2,345,3.8,2,1,2.7,0.4,1,0,6,1,0.0,0.0,0.0,0.0
emil_krafth_newcastle_utd,newcastle_utd,Emil Krafth,se SWE,DF,Defender,Newcastle Utd,eng Premier League,29.0,12,2,342,3.8,0,0,0.0,0.1,4,2,16,5,0.0,0.0,0.0,0.0
conor_townsend_ipswich_town,ipswich_town,Conor Townsend,eng ENG,DF,Defender,Ipswich Town,eng Premier League,31.0,6,3,335,3.7,0,1,0.0,0.7,11,4,16,8,0.0,0.0,0.0,0.0
armando_broja_everton,everton,Armando Broja,al ALB,FW,Forward,Everton,eng Premier League,22.0,10,4,334,3.7,0,0,0.1,0.2,3,1,4,3,0.0,0.0,0.0,0.0
benoît_badiashile_chelsea,chelsea,Benoît Badiashile,fr FRA,DF,Defender,Chelsea,eng Premier League,23.0,5,3,334,3.7,0,0,0.0,0.0,9,6,12,2,0.0,0.0,0.0,0.0
armel_bella_kotchap_southampton,southampton,Armel Bella Kotchap,de GER,DF,Defender,Southampton,eng Premier League,22.0,4,2,331,3.7,0,0,0.3,0.0,7,5,21,2,0.0,0.0,0.0,0.0
andrés_garcía_aston_villa,aston_villa,Andrés García,es ESP,"DF,MF",Defender,Aston Villa,eng Premier League,21.0,7,5,318,3.5,0,0,0.0,0.2,9,2,10,2,0.0,0.0,0.0,0.0
jonny_evans_manchester_utd,manchester_utd,Jonny Evans,nir NIR,DF,Defender,Manchester Utd,eng Premier League,36.0,7,3,315,3.5,0,0,0.1,0.0,8,5,15,3,0.0,0.0,0.0,0.0
lewis_miley_newcastle_utd,newcastle_utd,Lewis Miley,eng ENG,MF,Midfielder,Newcastle Utd,eng Premier League,18.0,14,1,313,3.5,1,0,0.5,0.0,14,2,5,5,0.0,0.0,0.0,0.0
ryan_fraser_southampton,southampton,Ryan Fraser,sct SCO,"FW,DF",Forward,Southampton,eng Premier League,30.0,8,4,306,3.4,0,0,0.0,0.1,6,1,9,1,0.0,0.0,0.0,0.0
donyell_malen_aston_villa,aston_villa,Donyell Malen,nl NED,FW,Forward,Aston Villa,eng Premier League,25.0,14,2,305,3.4,3,0,2.2,0.2,7,0,1,2,0.0,0.0,0.0,0.0
lloyd_kelly_newcastle_utd,newcastle_utd,Lloyd Kelly,eng ENG,DF,Defender,Newcastle Utd,eng Premier League,25.0,10,4,303,3.4,0,1,0.4,0.5,5,1,17,6,0.0,0.0,0.0,0.0
ramón_sosa_nott'ham_forest,nott'ham_forest,Ramón Sosa,py PAR,"FW,MF",Forward,Nott'ham Forest,eng Premier League,24.0,19,1,295,3.3,1,0,1.0,0.5,5,4,5,9,0.0,0.0,0.0,0.0
danny_ings_west_ham,west_ham,Danny Ings,eng ENG,"FW,MF",Forward,West Ham,eng Premier League,32.0,15,1,284,3.2,1,2,2.3,1.3,4,1,4,5,0.0,0.0,0.0,0.0
danilo_nott'ham_forest,nott'ham_forest,Danilo,br BRA,"MF,FW",Midfielder,Nott'ham Forest,eng Premier League,23.0,8,5,275,3.1,0,0,0.0,0.0,8,4,3,2,0.0,0.0,0.0,0.0
wataru_endo_liverpool,liverpool,Wataru Endo,jp JPN,"MF,DF",Midfielder,Liverpool,eng Premier League,31.0,20,1,273,3.0,0,0,0.0,0.1,12,6,9,8,0.0,0.0,0.0,0.0
joe_lumley_southampton,southampton,Joe Lumley,eng ENG,GK,Goalkeeper,Southampton,eng Premier League,29.0,3,3,270,3.0,0,0,0.0,0.0,0,0,3,0,7.0,13.0,65.0,0.0
kiernan_dewsbury-hall_chelsea,chelsea,Kiernan Dewsbury-Hall,eng ENG,"MF,FW",Midfielder,Chelsea,eng Premier League,25.0,13,2,264,2.9,0,1,0.2,1.1,8,2,9,2,0.0,0.0,0.0,0.0
ben_chilwell_crystal_palace,crystal_palace,Ben Chilwell,eng ENG,DF,Defender,Crystal Palace,eng Premier League,27.0,8,1,259,2.9,1,0,0.2,0.8,7,6,16,6,0.0,0.0,0.0,0.0
kieran_tierney_arsenal,arsenal,Kieran Tierney,sct SCO,"DF,FW",Defender,Arsenal,eng Premier League,27.0,13,2,259,2.9,1,0,0.4,1.4,7,3,9,0,0.0,0.0,0.0,0.0
willian_fulham,fulham,Willian,br BRA,"FW,MF",Forward,Fulham,eng Premier League,35.0,10,2,257,2.9,0,0,0.3,0.5,4,1,1,0,0.0,0.0,0.0,0.0
evan_ferguson_brighton,brighton,Evan Ferguson,ie IRL,FW,Forward,Brighton,eng Premier League,19.0,13,2,246,2.7,1,0,0.5,0.4,4,0,4,3,0.0,0.0,0.0,0.0
carlos_forbs_wolves,wolves,Carlos Forbs,pt POR,"MF,FW",Midfielder,Wolves,eng Premier League,20.0,10,1,239,2.7,0,0,0.1,0.0,8,1,2,3,0.0,0.0,0.0,0.0
chiedozie_ogbene_ipswich_town,ipswich_town,Chiedozie Ogbene,ie IRL,FW,Forward,Ipswich Town,eng Premier League,27.0,5,3,238,2.6,0,0,0.0,0.1,7,1,3,1,0.0,0.0,0.0,0.0
luis_sinisterra_bournemouth,bournemouth,Luis Sinisterra,co COL,"FW,MF",Forward,Bournemouth,eng Premier League,25.0,12,1,236,2.6,1,1,1.2,1.4,7,1,8,3,0.0,0.0,0.0,0.0
robin_olsen_aston_villa,aston_villa,Robin Olsen,se SWE,GK,Goalkeeper,Aston Villa,eng Premier League,34.0,4,1,226,2.5,0,0,0.0,0.0,1,0,2,0,6.0,8.0,64.3,1.0
séamus_coleman_everton,everton,Séamus Coleman,ie IRL,DF,Defender,Everton,eng Premier League,35.0,5,3,215,2.4,0,0,0.6,0.0,3,1,8,5,0.0,0.0,0.0,0.0
massimo_luongo_ipswich_town,ipswich_town,Massimo Luongo,au AUS,MF,Midfielder,Ipswich Town,eng Premier League,31.0,11,2,201,2.2,0,0,0.0,0.0,9,2,2,4,0.0,0.0,0.0,0.0
sergio_reguilón_tottenham,tottenham,Sergio Reguilón,es ESP,DF,Defender,Tottenham,eng Premier League,27.0,4,1,196,2.2,0,0,0.1,0.0,4,4,8,7,0.0,0.0,0.0,0.0
philip_billing_bournemouth,bournemouth,Philip Billing,dk DEN,MF,Midfielder,Bournemouth,eng Premier League,28.0,10,1,184,2.0,0,0,0.6,1.1,14,5,2,3,0.0,0.0,0.0,0.0
tyrique_george_chelsea,chelsea,Tyrique George,eng ENG,FW,Forward,Chelsea,eng Premier League,18.0,8,1,183,2.0,1,1,0.2,0.7,2,2,1,1,0.0,0.0,0.0,0.0
ben_mee_brentford,brentford,Ben Mee,eng ENG,DF,Defender,Brentford,eng Premier League,34.0,7,2,183,2.0,0,0,0.0,0.0,2,4,7,3,0.0,0.0,0.0,0.0
renato_veiga_chelsea,chelsea,Renato Veiga,pt POR,"DF,MF",Defender,Chelsea,eng Premier League,21.0,7,1,181,2.0,0,0,0.1,0.0,9,1,2,3,0.0,0.0,0.0,0.0
neto_bournemouth,bournemouth,Neto,br BRA,GK,Goalkeeper,Bournemouth,eng Premier League,35.0,2,2,180,2.0,0,0,0.0,0.0,0,0,1,0,2.0,11.0,84.6,0.0
daniel_bentley_wolves,wolves,Daniel Bentley,eng ENG,GK,Goalkeeper,Wolves,eng Premier League,31.0,2,2,180,2.0,0,0,0.0,0.0,0,0,1,0,4.0,8.0,66.7,1.0
jason_steele_brighton,brighton,Jason Steele,eng ENG,GK,Goalkeeper,Brighton,eng Premier League,33.0,2,2,180,2.0,0,0,0.0,0.0,0,0,1,0,1.0,3.0,75.0,1.0
toby_collyer_manchester_utd,manchester_utd,Toby Collyer,eng ENG,MF,Midfielder,Manchester Utd,eng Premier League,20.0,6,0,179,2.0,0,0,0.2,0.3,12,2,3,2,0.0,0.0,0.0,0.0
thiago_brentford,brentford,Thiago,br BRA,"FW,MF",Forward,Brentford,eng Premier League,23.0,8,1,175,1.9,0,0,0.1,0.1,5,2,3,3,0.0,0.0,0.0,0.0
james_milner_brighton,brighton,James Milner,eng ENG,MF,Midfielder,Brighton,eng Premier League,38.0,4,3,170,1.9,0,0,0.2,0.2,5,2,2,4,0.0,0.0,0.0,0.0
ayden_heaven_manchester_utd,manchester_utd,Ayden Heaven,eng ENG,DF,Defender,Manchester Utd,eng Premier League,17.0,4,2,170,1.9,0,0,0.1,0.0,4,4,9,2,0.0,0.0,0.0,0.0
joshua_acheampong_chelsea,chelsea,Joshua Acheampong,eng ENG,DF,Defender,Chelsea,eng Premier League,18.0,4,2,170,1.9,0,0,0.2,0.0,2,1,2,1,0.0,0.0,0.0,0.0
solly_march_brighton,brighton,Solly March,eng ENG,"FW,MF",Forward,Brighton,eng Premier League,30.0,8,1,168,1.9,0,0,0.1,0.3,6,2,2,3,0.0,0.0,0.0,0.0
andy_irving_west_ham,west_ham,Andy Irving,sct SCO,MF,Midfielder,West Ham,eng Premier League,24.0,10,1,166,1.8,0,0,0.1,0.2,7,1,5,5,0.0,0.0,0.0,0.0
tyler_fredricson_manchester_utd,manchester_utd,Tyler Fredricson,eng ENG,DF,Defender,Manchester Utd,eng Premier League,19.0,2,2,165,1.8,0,0,0.0,0.0,5,1,11,2,0.0,0.0,0.0,0.0
chidozie_obi-martin_manchester_utd,manchester_utd,Chidozie Obi-Martin,dk DEN,FW,Forward,Manchester Utd,eng Premier League,16.0,7,1,165,1.8,0,0,0.7,0.0,2,0,1,0,0.0,0.0,0.0,0.0
ben_godfrey_ipswich_town,ipswich_town,Ben Godfrey,eng ENG,DF,Defender,Ipswich Town,eng Premier League,26.0,3,2,159,1.8,0,0,0.0,0.0,1,2,3,1,0.0,0.0,0.0,0.0
miguel_almirón_newcastle_utd,newcastle_utd,Miguel Almirón,py PAR,FW,Forward,Newcastle Utd,eng Premier League,30.0,9,1,157,1.7,0,0,0.5,0.3,3,0,0,2,0.0,0.0,0.0,0.0
mykhailo_mudryk_chelsea,chelsea,Mykhailo Mudryk,ua UKR,FW,Forward,Chelsea,eng Premier League,23.0,7,1,151,1.7,0,0,0.3,1.0,2,0,1,3,0.0,0.0,0.0,0.0
luis_guilherme_west_ham,west_ham,Luis Guilherme,br BRA,"MF,FW",Midfielder,West Ham,eng Premier League,18.0,12,1,150,1.7,0,0,0.4,0.1,1,3,2,7,0.0,0.0,0.0,0.0
willy_boly_nott'ham_forest,nott'ham_forest,Willy Boly,ci CIV,DF,Defender,Nott'ham Forest,eng Premier League,33.0,6,1,150,1.7,0,0,0.1,0.0,6,3,12,4,0.0,0.0,0.0,0.0
hákon_rafn_valdimarsson_brentford,brentford,Hákon Rafn Valdimarsson,is ISL,GK,Goalkeeper,Brentford,eng Premier League,22.0,2,1,145,1.6,0,0,0.0,0.0,0,0,2,0,2.0,3.0,50.0,1.0
albert_grønbaek_southampton,southampton,Albert Grønbaek,dk DEN,"FW,MF",Forward,Southampton,eng Premier League,23.0,4,2,143,1.6,0,0,0.1,0.0,4,0,1,1,0.0,0.0,0.0,0.0
antony_manchester_utd,manchester_utd,Antony,br BRA,"DF,MF",Defender,Manchester Utd,eng Premier League,24.0,8,0,141,1.6,0,0,1.0,0.1,6,2,0,2,0.0,0.0,0.0,0.0
romain_esse_crystal_palace,crystal_palace,Romain Esse,eng ENG,MF,Midfielder,Crystal Palace,eng Premier League,19.0,7,1,138,1.5,1,1,0.3,0.4,9,1,2,2,0.0,0.0,0.0,0.0
harry_toffolo_nott'ham_forest,nott'ham_forest,Harry Toffolo,eng ENG,DF,Defender,Nott'ham Forest,eng Premier League,28.0,4,1,137,1.5,0,0,0.0,0.0,5,2,12,2,0.0,0.0,0.0,0.0
jay_robinson_southampton,southampton,Jay Robinson,eng ENG,"MF,FW",Midfielder,Southampton,eng Premier League,17.0,4,1,137,1.5,0,0,0.0,0.7,4,0,1,0,0.0,0.0,0.0,0.0
danny_ward_leicester_city,leicester_city,Danny Ward,wls WAL,GK,Goalkeeper,Leicester City,eng Premier League,31.0,2,1,135,1.5,0,0,0.0,0.0,0,0,1,0,6.0,4.0,40.0,0.0
william_osula_newcastle_utd,newcastle_utd,William Osula,dk DEN,FW,Forward,Newcastle Utd,eng Premier League,20.0,14,0,134,1.5,1,0,0.2,0.1,2,4,2,0,0.0,0.0,0.0,0.0
ali_al_hamadi_ipswich_town,ipswich_town,Ali Al Hamadi,iq IRQ,FW,Forward,Ipswich Town,eng Premier League,22.0,11,0,134,1.5,0,0,0.4,0.1,1,0,2,0,0.0,0.0,0.0,0.0
hamza_choudhury_leicester_city,leicester_city,Hamza Choudhury,bd BAN,"MF,DF",Midfielder,Leicester City,eng Premier League,26.0,4,1,131,1.5,0,0,0.0,0.4,1,5,2,4,0.0,0.0,0.0,0.0
joshua_king_fulham,fulham,Joshua King,eng ENG,MF,Midfielder,Fulham,eng Premier League,17.0,8,1,130,1.4,0,0,0.3,0.4,7,1,1,3,0.0,0.0,0.0,0.0
kosta_nedeljković_aston_villa,aston_villa,Kosta Nedeljković,rs SRB,DF,Defender,Aston Villa,eng Premier League,18.0,5,0,126,1.4,0,0,0.0,0.0,7,0,3,1,0.0,0.0,0.0,0.0
daniel_jebbison_bournemouth,bournemouth,Daniel Jebbison,eng ENG,FW,Forward,Bournemouth,eng Premier League,20.0,16,0,119,1.3,1,0,1.0,0.2,5,1,1,2,0.0,0.0,0.0,0.0
edmond-paris_maghoma_brentford,brentford,Edmond-Paris Maghoma,eng ENG,"MF,FW",Midfielder,Brentford,eng Premier League,23.0,8,0,119,1.3,0,0,0.1,0.1,2,1,2,2,0.0,0.0,0.0,0.0
odsonne_édouard_crystal_palace,crystal_palace,Odsonne Édouard,fr FRA,"MF,FW",Midfielder,Crystal Palace,eng Premier League,26.0,2,1,115,1.3,0,0,0.4,0.0,1,0,1,1,0.0,0.0,0.0,0.0
jeremy_monga_leicester_city,leicester_city,Jeremy Monga,,"FW,MF",Forward,Leicester City,eng Premier League,0.0,7,0,112,1.2,0,0,0.2,0.0,2,0,1,3,0.0,0.0,0.0,0.0
woyo_coulibaly_leicester_city,leicester_city,Woyo Coulibaly,ml MLI,DF,Defender,Leicester City,eng Premier League,25.0,4,1,109,1.2,0,0,0.0,0.0,6,5,1,3,0.0,0.0,0.0,0.0
federico_chiesa_liverpool,liverpool,Federico Chiesa,it ITA,FW,Forward,Liverpool,eng Premier League,26.0,6,1,108,1.2,0,0,0.3,0.2,1,0,1,1,0.0,0.0,0.0,0.0
harrison_reed_fulham,fulham,Harrison Reed,eng ENG,MF,Midfielder,Fulham,eng Premier League,29.0,12,0,108,1.2,0,0,0.2,0.1,6,1,3,1,0.0,0.0,0.0,0.0
jeffrey_schlupp_crystal_palace,crystal_palace,Jeffrey Schlupp,gh GHA,"MF,DF",Midfielder,Crystal Palace,eng Premier League,31.0,12,0,103,1.1,0,0,0.2,0.2,2,0,2,6,0.0,0.0,0.0,0.0
tyrell_malacia_manchester_utd,manchester_utd,Tyrell Malacia,nl NED,DF,Defender,Manchester Utd,eng Premier League,24.0,3,2,100,1.1,0,0,0.0,0.0,2,1,1,0,0.0,0.0,0.0,0.0
rico_henry_brentford,brentford,Rico Henry,eng ENG,DF,Defender,Brentford,eng Premier League,27.0,5,0,99,1.1,0,0,0.0,0.0,2,1,2,4,0.0,0.0,0.0,0.0
emi_buendía_aston_villa,aston_villa,Emi Buendía,ar ARG,"MF,FW",Midfielder,Aston Villa,eng Premier League,27.0,12,0,98,1.1,0,0,0.7,0.0,6,0,2,5,0.0,0.0,0.0,0.0
billy_gilmour_brighton,brighton,Billy Gilmour,sct SCO,MF,Midfielder,Brighton,eng Premier League,23.0,2,1,98,1.1,0,0,0.1,0.0,3,0,1,1,0.0,0.0,0.0,0.0
jahmai_simpson-pusey_manchester_city,manchester_city,Jahmai Simpson-Pusey,eng ENG,DF,Defender,Manchester City,eng Premier League,18.0,2,1,96,1.1,0,0,0.0,0.0,1,0,2,1,0.0,0.0,0.0,0.0
brandon_austin_tottenham,tottenham,Brandon Austin,eng ENG,GK,Goalkeeper,Tottenham,eng Premier League,25.0,1,1,90,1.0,0,0,0.0,0.0,0,0,1,0,2.0,2.0,50.0,0.0
chadi_riad_crystal_palace,crystal_palace,Chadi Riad,ma MAR,DF,Defender,Crystal Palace,eng Premier League,21.0,1,1,90,1.0,0,0,0.0,0.0,5,2,0,0,0.0,0.0,0.0,0.0
roman_dixon_everton,everton,Roman Dixon,eng ENG,DF,Defender,Everton,eng Premier League,19.0,1,1,90,1.0,0,0,0.0,0.0,5,1,3,1,0.0,0.0,0.0,0.0
max_aarons_bournemouth,bournemouth,Max Aarons,eng ENG,DF,Defender,Bournemouth,eng Premier League,24.0,3,1,86,1.0,0,0,0.0,0.0,2,1,0,3,0.0,0.0,0.0,0.0
rodri_manchester_city,manchester_city,Rodri,es ESP,MF,Midfielder,Manchester City,eng Premier League,28.0,3,1,73,0.8,0,0,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0
marc_guiu_chelsea,chelsea,Marc Guiu,es ESP,FW,Forward,Chelsea,eng Premier League,18.0,3,0,73,0.8,0,0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0
maxwel_cornet_southampton,southampton,Maxwel Cornet,ci CIV,FW,Forward,Southampton,eng Premier League,27.0,2,1,72,0.8,0,0,0.2,0.0,5,0,2,0,0.0,0.0,0.0,0.0
joel_ward_crystal_palace,crystal_palace,Joel Ward,eng ENG,DF,Defender,Crystal Palace,eng Premier League,34.0,2,1,71,0.8,0,0,0.0,0.0,2,0,3,0,0.0,0.0,0.0,0.0
pedro_lima_wolves,wolves,Pedro Lima,br BRA,DF,Defender,Wolves,eng Premier League,18.0,3,1,70,0.8,0,0,0.1,0.1,1,2,5,0,0.0,0.0,0.0,0.0
nasser_djiga_wolves,wolves,Nasser Djiga,bf BFA,DF,Defender,Wolves,eng Premier League,21.0,5,1,66,0.7,0,0,0.0,0.0,0,2,4,0,0.0,0.0,0.0,0.0
samuel_edozie_southampton,southampton,Samuel Edozie,eng ENG,"DF,FW",Defender,Southampton,eng Premier League,21.0,2,0,65,0.7,0,0,0.0,0.1,3,0,0,0,0.0,0.0,0.0,0.0
matheus_frança_crystal_palace,crystal_palace,Matheus França,br BRA,"MF,FW",Midfielder,Crystal Palace,eng Premier League,20.0,4,0,55,0.6,1,0,0.3,0.0,2,1,1,1,0.0,0.0,0.0,0.0
lewis_orford_west_ham,west_ham,Lewis Orford,eng ENG,MF,Midfielder,West Ham,eng Premier League,18.0,2,0,49,0.5,0,0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0
harrison_armstrong_everton,everton,Harrison Armstrong,eng ENG,MF,Midfielder,Everton,eng Premier League,17.0,3,0,48,0.5,0,0,0.4,0.1,0,0,1,0,0.0,0.0,0.0,0.0
daniel_podence_wolves,wolves,Daniel Podence,pt POR,"MF,FW",Midfielder,Wolves,eng Premier League,28.0,2,0,48,0.5,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
marcus_harness_ipswich_town,ipswich_town,Marcus Harness,eng ENG,MF,Midfielder,Ipswich Town,eng Premier League,28.0,2,0,45,0.5,0,0,0.0,0.0,1,0,1,2,0.0,0.0,0.0,0.0
youssef_chermiti_everton,everton,Youssef Chermiti,pt POR,"FW,MF",Forward,Everton,eng Premier League,20.0,4,0,45,0.5,0,0,0.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0
yunus_emre_konak_brentford,brentford,Yunus Emre Konak,tr TUR,"FW,MF",Forward,Brentford,eng Premier League,18.0,10,0,42,0.5,0,0,0.2,0.0,4,0,0,2,0.0,0.0,0.0,0.0
dane_scarlett_tottenham,tottenham,Dane Scarlett,eng ENG,"FW,MF",Forward,Tottenham,eng Premier League,20.0,3,0,34,0.4,0,1,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0
kim_jisoo_brentford,brentford,Kim Jisoo,kr KOR,DF,Defender,Brentford,eng Premier League,19.0,3,0,30,0.3,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0.0,0.0
eric_da_silva_moreira_nott'ham_forest,nott'ham_forest,Eric da Silva Moreira,de GER,"MF,DF",Midfielder,Nott'ham Forest,eng Premier League,18.0,2,0,30,0.3,0,0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,0.0
samuel_amo-ameyaw_southampton,southampton,Samuel Amo-Ameyaw,eng ENG,"FW,DF",Forward,Southampton,eng Premier League,18.0,2,0,28,0.3,0,0,0.0,0.1,1,0,0,0,0.0,0.0,0.0,0.0
divin_mubama_manchester_city,manchester_city,Divin Mubama,eng ENG,FW,Forward,Manchester City,eng Premier League,19.0,1,0,28,0.3,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
